Pair translation for k=1
20 [17930]
kali ['kalinga', 'kalijati', 'kaliki', 'kalimah', 'kaligrafi', 'kalimat', 'kalingga', 'kaline', 'kanal', 'kalirejo']

5670 [82198, 47757, 99423, 5423, 37511, 1582, 5903, 38675, 12808, 55800]
kali ['kalinga', 'kalijati', 'kaliki', 'kalimah', 'kaligrafi', 'kalimat', 'kalingga', 'kaline', 'kanal', 'kalirejo']

5694 [109861, 675, 13557, 23509, 29412, 3187, 19612, 12595, 18524, 29503]
kuli ['kulik', 'kulina', 'guci', 'ragi', 'kulo', 'uji', 'puli', 'pori', 'biji', 'cuci']

5694 [109861, 675, 13557, 23509, 29412, 3187, 19612, 12595, 18524, 29503]
kuli ['kulik', 'kulina', 'guci', 'ragi', 'kulo', 'uji', 'puli', 'pori', 'biji', 'cuci']

5734 [23050, 18896, 11534, 88788, 100264, 95773, 7153, 27741, 3386, 38042]
utusan ['putusan', 'utusane', 'urusan', 'utusaning', 'utus', 'apusan', 'atusan', 'utun', 'rumusan', 'putusaning']

5836 [5519, 5188, 54345, 1032, 52391, 5904, 103138, 40377, 22579, 51066]
putra ['putri', 'putrane', 'putraning', 'anak', 'putranya', 'putrana', 'putraku', 'putran', 'anaknya', 'anakipun']

5956 [49828, 28278, 61328, 12381, 104894, 37900, 38863, 41302, 100706, 46905]
nyambut ['nyambi', 'disambut', 'nyambutgawe', 'nyambung', 'nyadhung', 'nyandhang', 'nyembur', 'nyumput', 'nyambungaken', 'nyambungke']

6021 [11633, 45236, 18047, 972, 81676, 12974, 15862, 87031, 48640, 1081]
cahya ['cahyaning', 'cahyana', 'cahyane', 'bahya', 'cahyaan', 'cawang', 'cavity', 'cawan', 'cahyanipun', 'caah']

6084 [6050, 1499, 9731, 39560, 89257, 7265, 11450, 94582, 95422, 82779]
dolanan ['dolanane', 'kaanan', 'janganan', 'dolan', 'busanan', 'panganan', 'pakanan', 'penganan', 'pangananan', 'antanan']

6116 [69886, 36952, 30712, 15272, 22354, 78756, 17937, 20098, 1500, 4875]
serangan ['menyerang', 'attacks', 'pertempuran', 'attack', 'bombing', 'seranganipun', 'perlawanan', 'bom', 'konflik', 'attacked']

6126 [9076, 27685, 30190, 10131, 72350, 45951, 43983, 35234, 9638, 83774]
tutuk ['tutup', 'tutuke', 'tutul', 'sunduk', 'tutung', 'tusuk', 'tutug', 'cucuk', 'tutur', 'lekuk']

6128 [19221, 44358, 69835, 41153, 4892, 3338, 62783, 84050, 53818, 14831]
tali ['talingan', 'talian', 'talina', 'taline', 'tela', 'kain', 'tart', 'talitina', 'kendi', 'tala']

6195 [2924, 6822, 2585, 29659, 8183, 75433, 12786, 14747, 45524, 7219]
wesi ['sawi', 'wangi', 'muni', 'gisi', 'endi', 'dasi', 'kaji', 'kasi', 'trasi', 'sepi']

6213 [8871, 19623, 35141, 41269, 11586, 5586, 7898, 22631, 58209, 67797]
bukti ['evidence', 'buktina', 'buktine', 'indikasi', 'laporan', 'contoh', 'hipotesis', 'kemungkinan', 'traces', 'nota']

6271 [24274, 82922, 16487, 5823, 49282, 22434, 24550, 42925, 35364, 89910]
pesen ['pesenan', 'piken', 'paten', 'ilen', 'mesen', 'balen', 'aken', 'anten', 'tiron', 'meden']

6300 [104786, 31497, 19582, 38477, 6301, 38466, 7201, 17937, 6116, 69886]
musuh ['musuhipun', 'rival', 'musuhe', 'musuhan', 'musuhna', 'enemies', 'predator', 'perlawanan', 'serangan', 'menyerang']

6314 [21478, 4807, 15057, 29943, 3317, 82683, 10298, 49373, 30022, 73433]
omongan ['omong', 'omonge', 'omongane', 'tunangan', 'iringan', 'elingan', 'konangan', 'rojongan', 'kabingungan', 'katimpangan']

6450 [4642, 6306, 42474, 7537, 42592, 70537, 95316, 578, 30351, 21225]
pantai ['pelabuhan', 'teluk', 'playa', 'coastal', 'danau', 'fjord', 'plage', 'laut', 'praia', 'bahari']

6464 [72630, 6465, 81556, 24148, 48042, 16637, 29068, 43247, 82148, 96959]
piano ['cello', 'gitar', 'violin', 'orgel', 'flute', 'keyboard', 'guitar', 'trombone', 'clarinet', 'saxophone']

6487 [54985, 45186, 47916, 11604, 18633, 41309, 29509, 18556, 1469, 3362]
buah ['buahan', 'buahnya', 'buahna', 'tanaman', 'daun', 'pohon', 'buahe', 'jus', 'minyak', 'wit']

6593 [33464, 6930, 18101, 10273, 73800, 48828, 9562, 40195, 27852, 74110]
rawa ['rawan', 'lawa', 'toya', 'rawe', 'rawayan', 'rawi', 'paya', 'upa', 'rawas', 'rema']

6598 [1915, 55542, 81281, 37873, 91086, 5083, 20513, 10836, 70193, 1787]
bojo ['bojone', 'bojona', 'poro', 'poto', 'podo', 'jago', 'bedo', 'bojong', 'kado', 'baso']

6627 [43906, 18841, 2652, 4570, 81216, 10075, 17538, 90361, 9737, 20655]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'cawe', 'trah', 'ceh', 'cagak', 'bah']

6627 [43906, 18841, 2652, 4570, 81216, 10075, 17538, 90361, 9737, 20655]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'cawe', 'trah', 'ceh', 'cagak', 'bah']

6627 [43906, 18841, 2652, 4570, 81216, 10075, 17538, 90361, 9737, 20655]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'cawe', 'trah', 'ceh', 'cagak', 'bah']

6627 [43906, 18841, 2652, 4570, 81216, 10075, 17538, 90361, 9737, 20655]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'cawe', 'trah', 'ceh', 'cagak', 'bah']

6627 [43906, 18841, 2652, 4570, 81216, 10075, 17538, 90361, 9737, 20655]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'cawe', 'trah', 'ceh', 'cagak', 'bah']

6630 [24147, 24289, 6198, 31048, 30729, 31825, 30665, 30944, 30690, 89568]
musisi ['komposer', 'komponis', 'penyanyi', 'musikus', 'pianis', 'gitaris', 'panyanyi', 'vokalis', 'akademisi', 'pamusik']

6633 [28232, 912, 30407, 4874, 7154, 32897, 32331, 85716, 63641, 23035]
seda ['meninggal', 'mati', 'wafat', 'died', 'ilang', 'kematian', 'tewas', 'wafatnya', 'morir', 'kematiannya']

6637 [11042, 45573, 12085, 29423, 85914, 21858, 42801, 30796, 29573, 45496]
jantung ['jantunge', 'jantungna', 'ginjal', 'janin', 'jantan', 'tungtung', 'gintung', 'ginjel', 'jantungipun', 'janjang']

6643 [6678, 33412, 5459, 27086, 21781, 19783, 14199, 40178, 46342, 12592]
kuburan ['kubur', 'kuburane', 'hiburan', 'semburan', 'kubu', 'kukuban', 'kukum', 'kubus', 'kukut', 'kuku']

6643 [6678, 33412, 5459, 27086, 21781, 19783, 14199, 40178, 46342, 12592]
kuburan ['kubur', 'kuburane', 'hiburan', 'semburan', 'kubu', 'kukuban', 'kukum', 'kubus', 'kukut', 'kuku']

6646 [44072, 27730, 8230, 9648, 31686, 9638, 85515, 45728, 54805, 88924]
kapur ['kapuk', 'kaput', 'tabur', 'catur', 'kasur', 'tutur', 'lamur', 'semur', 'tuur', 'kapar']

6721 [21670, 89630, 27666, 914, 4016, 8228, 12327, 2807, 20733, 44638]
tresna ['tresno', 'tresnani', 'tresnane', 'sirna', 'musna', 'pesona', 'pelana', 'srana', 'sumanak', 'purna']

6731 [40335, 85670, 74363, 95059, 90826, 39606, 35697, 80082, 53835, 39139]
ksatria ['ksatriya', 'kesatria', 'ksatrian', 'kasatria', 'kshatriya', 'kesatrian', 'satria', 'kasatriaan', 'kasatrian', 'kasatriyan']

6820 [103531, 5377, 13642, 26273, 44653, 6471, 54868, 22180, 26963, 41106]
mambu ['mambet', 'ngambu', 'mampet', 'mambune', 'bubu', 'embuh', 'kembu', 'memba', 'sumbu', 'bungbu']

6820 [103531, 5377, 13642, 26273, 44653, 6471, 54868, 22180, 26963, 41106]
mambu ['mambet', 'ngambu', 'mampet', 'mambune', 'bubu', 'embuh', 'kembu', 'memba', 'sumbu', 'bungbu']

6868 [12111, 38900, 100399, 44153, 10722, 28336, 41782, 7777, 24567, 50471]
asu ['susu', 'wasu', 'jasu', 'apu', 'awu', 'kadu', 'sapu', 'asem', 'emu', 'iru']

6872 [7657, 11371, 29506, 18638, 5532, 7906, 8748, 1993, 1205, 1448]
faktor ['factors', 'factor', 'faktorial', 'risiko', 'komponen', 'parameter', 'pengaruh', 'prinsip', 'pola', 'sifat']

6881 [28974, 3916, 85869, 7931, 78672, 56043, 1208, 106688, 9542, 40033]
macan ['pandan', 'jaran', 'patin', 'setan', 'balin', 'toman', 'lesan', 'pecan', 'tawon', 'suman']

6912 [7458, 40417, 1798, 13971, 67127, 11586, 21416, 22661, 8513, 3192]
informasi ['information', 'informations', 'data', 'berita', 'informasine', 'laporan', 'dokumentasi', 'mengetahui', 'statistik', 'komunikasi']

6917 [19950, 70436, 42594, 24062, 7170, 19793, 39055, 21345, 2424, 19220]
sikil ['sikile', 'sikir', 'sikat', 'sikep', 'siklus', 'sikiling', 'khasil', 'siklik', 'sikap', 'sikara']

6923 [67949, 3182, 41503, 79043, 74386, 50939, 8355, 110983, 36726, 39560]
udan ['udane', 'awan', 'udang', 'udar', 'udani', 'uda', 'topan', 'udak', 'ubengan', 'dolan']

6935 [46789, 46608, 47812, 46049, 102703, 83804, 28346, 46228, 6264, 47626]
karang ['karangsari', 'karangjati', 'karangjaya', 'karangrejo', 'karangipun', 'karange', 'karangtengah', 'karangmalang', 'muara', 'karangsembung']

6948 [88027, 78263, 94527, 42851, 85058, 88867, 23718, 14252, 89297, 97660]
pacet ['silet', 'bakut', 'milet', 'condet', 'santet', 'putat', 'betet', 'malut', 'copet', 'congot']

6949 [4717, 6914, 6567, 43953, 636, 101201, 94424, 8334, 72731, 112672]
pitik ['iwak', 'bebek', 'lauk', 'papak', 'manuk', 'arik', 'pitike', 'lemak', 'pauk', 'muktuk']

6959 [39227, 101561, 83179, 46416, 24022, 55253, 14775, 2657, 43650, 28087]
walang ['bagong', 'lamang', 'beri', 'maja', 'noong', 'walangsungsang', 'akar', 'ang', 'haur', 'apan']

7074 [8265, 1759, 1766, 41626, 13822, 3363, 1084, 6206, 56344, 18189]
gedang ['wedang', 'gendang', 'kendang', 'pindang', 'pedang', 'gedhang', 'gedong', 'geger', 'gepak', 'dandang']

7079 [45682, 67577, 1787, 56430, 55473, 101680, 28613, 96325, 53739, 20490]
boso ['bondo', 'bobo', 'baso', 'boro', 'dolo', 'jobo', 'doro', 'ponyo', 'bingo', 'boko']

7111 [1901, 85707, 33678, 109461, 48349, 15594, 14467, 105653, 85680, 14022]
bapak ['bapake', 'kakak', 'bapakke', 'bapakan', 'bapakne', 'bapa', 'bapane', 'bapakna', 'kakaknya', 'budak']

7116 [109187, 83460, 18274, 14872, 8017, 67037, 35444, 14039, 45574, 6496]
warung ['warunge', 'waring', 'waru', 'payung', 'gulung', 'warok', 'karung', 'surung', 'dayung', 'patung']

7642 [24427, 102623, 6909, 34950, 94017, 10013, 39856, 90586, 9367, 39564]
rencang ['rencangipun', 'rengan', 'rancang', 'reng', 'guncang', 'pincang', 'renang', 'pancang', 'renyah', 'rengeng']

7642 [24427, 102623, 6909, 34950, 94017, 10013, 39856, 90586, 9367, 39564]
rencang ['rencangipun', 'rengan', 'rancang', 'reng', 'guncang', 'pincang', 'renang', 'pancang', 'renyah', 'rengeng']

7643 [17629, 78837, 25371, 182, 43113, 12378, 6139, 11989, 43690, 6755]
kanca ['kancane', 'kacane', 'kancanipun', 'kaca', 'kancah', 'kenca', 'kancana', 'pasca', 'waca', 'cuaca']

7643 [17629, 78837, 25371, 182, 43113, 12378, 6139, 11989, 43690, 6755]
kanca ['kancane', 'kacane', 'kancanipun', 'kaca', 'kancah', 'kenca', 'kancana', 'pasca', 'waca', 'cuaca']

7643 [17629, 78837, 25371, 182, 43113, 12378, 6139, 11989, 43690, 6755]
kanca ['kancane', 'kacane', 'kancanipun', 'kaca', 'kancah', 'kenca', 'kancana', 'pasca', 'waca', 'cuaca']

7643 [17629, 78837, 25371, 182, 43113, 12378, 6139, 11989, 43690, 6755]
kanca ['kancane', 'kacane', 'kancanipun', 'kaca', 'kancah', 'kenca', 'kancana', 'pasca', 'waca', 'cuaca']

7643 [17629, 78837, 25371, 182, 43113, 12378, 6139, 11989, 43690, 6755]
kanca ['kancane', 'kacane', 'kancanipun', 'kaca', 'kancah', 'kenca', 'kancana', 'pasca', 'waca', 'cuaca']

7643 [17629, 78837, 25371, 182, 43113, 12378, 6139, 11989, 43690, 6755]
kanca ['kancane', 'kacane', 'kancanipun', 'kaca', 'kancah', 'kenca', 'kancana', 'pasca', 'waca', 'cuaca']

7730 [23944, 7731, 8634, 37403, 43166, 13920, 28212, 80443, 54472, 7887]
ekspedisi ['ekspedhisi', 'eksplorasi', 'eksperimen', 'ekspansi', 'ekskavasi', 'penjelajahan', 'kolonisasi', 'eksposisi', 'expedition', 'eksploitasi']

7880 [61738, 10563, 112242, 73956, 28402, 25957, 46073, 103359, 27325, 25232]
crita ['gurita', 'critane', 'cemita', 'critakake', 'cri', 'crah', 'krida', 'grit', 'cr', 'kapita']

7950 [21964, 1465, 81250, 51693, 12223, 73032, 97337, 6275, 89052, 40192]
raka ['rak', 'reka', 'rakana', 'dira', 'karta', 'mase', 'puta', 'prawa', 'jap', 'serem']

7968 [38066, 27670, 96936, 45018, 6925, 45102, 3074, 42533, 297, 2397]
budhal ['bidhal', 'budhak', 'rudhal', 'modhal', 'kadhal', 'mudheng', 'budhi', 'gadhang', 'tedhak', 'tidha']

7977 [6078, 49443, 99992, 41213, 9574, 45214, 41447, 32566, 80974, 82676]
pager ['siter', 'petir', 'ider', 'pelor', 'putar', 'tampar', 'lilir', 'angler', 'bukur', 'lulur']

8008 [42653, 98782, 17315, 9181, 79654, 88109, 62899, 54804, 6158, 2701]
ping ['pingping', 'pingin', 'pingan', 'pinggang', 'pingpingna', 'pingpin', 'pingsan', 'pinggul', 'sak', 'pinggir']

8041 [46817, 37098, 7079, 44243, 20243, 61989, 58017, 32110, 4880, 73654]
bos ['gaur', 'bih', 'boso', 'bosa', 'bas', 'boss', 'bod', 'bosanski', 'blas', 'bato']

8056 [18397, 108998, 43502, 80992, 91387, 9400, 39852, 10213, 24001, 47910]
dluwang ['mbuwang', 'dlujur', 'diguwang', 'krudung', 'kluwarga', 'polong', 'dhayung', 'lumpang', 'kranjang', 'liwung']

8057 [62107, 10217, 14325, 52587, 11150, 98016, 11151, 56012, 56788, 28783]
blabak ['gerobak', 'blarak', 'lobak', 'blanja', 'blak', 'tebak', 'blakan', 'lembak', 'belalang', 'lobang']

8062 [23240, 2035, 3182, 102652, 12839, 24189, 99198, 78250, 8338, 2592]
awak ['awakna', 'awake', 'awan', 'awakke', 'awang', 'awakmu', 'awahan', 'awakku', 'awet', 'awas']

8062 [23240, 2035, 3182, 102652, 12839, 24189, 99198, 78250, 8338, 2592]
awak ['awakna', 'awake', 'awan', 'awakke', 'awang', 'awakmu', 'awahan', 'awakku', 'awet', 'awas']

8064 [17785, 19186, 21562, 71512, 9401, 73883, 10299, 18654, 45264, 1756]
lambe ['lambene', 'lamba', 'lawe', 'ubenge', 'pange', 'lambunge', 'awe', 'lambung', 'wande', 'bende']

8067 [18464, 18063, 44026, 26814, 20547, 6600, 43664, 6271, 34279, 27724]
lengen ['lengan', 'lengene', 'pilin', 'cincin', 'tenun', 'dalan', 'linen', 'pesen', 'lilin', 'tendon']

8067 [18464, 18063, 44026, 26814, 20547, 6600, 43664, 6271, 34279, 27724]
lengen ['lengan', 'lengene', 'pilin', 'cincin', 'tenun', 'dalan', 'linen', 'pesen', 'lilin', 'tendon']

8134 [41501, 8981, 43636, 45774, 77407, 111398, 45544, 95616, 9136, 65611]
racun ['racunan', 'racune', 'racunna', 'racikan', 'bihun', 'prun', 'limun', 'harpun', 'rakun', 'katun']

8134 [41501, 8981, 43636, 45774, 77407, 111398, 45544, 95616, 9136, 65611]
racun ['racunan', 'racune', 'racunna', 'racikan', 'bihun', 'prun', 'limun', 'harpun', 'rakun', 'katun']

8187 [91473, 85546, 11922, 6051, 20465, 38945, 97455, 28355, 8512, 111072]
rangkep ['rangkap', 'rangkepan', 'jangkep', 'rangka', 'rangkah', 'rangsang', 'ranggah', 'rangking', 'lengkep', 'tangkep']

8235 [2052, 83379, 31608, 86167, 82508, 28994, 7425, 82702, 83453, 38201]
farmasi ['farmakologi', 'farmakologis', 'koperasi', 'instrumentasi', 'fabrikasi', 'farma', 'vegetasi', 'kosmetika', 'farmakognosi', 'ginekologi']

8257 [71607, 9402, 21631, 82884, 56919, 10979, 73811, 92528, 91215, 35734]
godhong ['godhongan', 'godhonge', 'godong', 'endhong', 'godhongipun', 'kanthong', 'godhog', 'genthong', 'godogan', 'dhondhong']

8257 [71607, 9402, 21631, 82884, 56919, 10979, 73811, 92528, 91215, 35734]
godhong ['godhongan', 'godhonge', 'godong', 'endhong', 'godhongipun', 'kanthong', 'godhog', 'genthong', 'godogan', 'dhondhong']

8263 [88888, 68584, 6718, 18992, 98393, 14747, 91271, 15053, 19519, 43752]
kas ['kase', 'kasasi', 'kasta', 'kasa', 'kasting', 'kasi', 'kasal', 'kasekten', 'kasti', 'kasab']

8370 [37836, 45842, 39693, 7569, 8554, 14438, 5221, 9089, 29479, 8558]
angin ['angine', 'angina', 'winds', 'hujan', 'gelombang', 'erosi', 'wind', 'tornado', 'anginake', 'listrik']

8419 [9411, 35675, 64924, 82375, 7241, 18542, 93436, 28639, 83122, 2303]
wiji ['wijine', 'wijen', 'ruji', 'wijian', 'wewiji', 'suji', 'wijil', 'beji', 'baji', 'panji']

8480 [48309, 10044, 70191, 37810, 32554, 107145, 13604, 49222, 2760, 9038]
kandhang ['kandhung', 'kandhange', 'kandhane', 'kandhel', 'kandung', 'kandhangipun', 'sandhang', 'bidhang', 'kadhang', 'padhang']

8529 [45159, 74290, 105391, 60617, 44159, 21530, 2809, 42990, 11397, 52705]
rai ['raih', 'raihan', 'raita', 'rau', 'gori', 'gur', 'giri', 'rami', 'rais', 'rei']

8554 [9169, 48214, 41019, 71876, 9162, 8542, 19872, 47205, 8370, 20125]
gelombang ['spektrum', 'waves', 'gelombangna', 'gelombange', 'sinar', 'cahaya', 'signals', 'impuls', 'angin', 'frequencies']

8554 [9169, 48214, 41019, 71876, 9162, 8542, 19872, 47205, 8370, 20125]
gelombang ['spektrum', 'waves', 'gelombangna', 'gelombange', 'sinar', 'cahaya', 'signals', 'impuls', 'angin', 'frequencies']

8885 [96565, 44124, 19157, 79243, 11442, 5325, 20835, 9184, 33348, 78517]
ingon ['engon', 'ingone', 'weton', 'ingonan', 'babon', 'alon', 'pangon', 'panon', 'inguan', 'inong']

8885 [96565, 44124, 19157, 79243, 11442, 5325, 20835, 9184, 33348, 78517]
ingon ['engon', 'ingone', 'weton', 'ingonan', 'babon', 'alon', 'pangon', 'panon', 'inguan', 'inong']

8914 [7508, 19778, 66505, 19354, 99382, 30018, 24704, 5699, 64867, 27185]
got ['get', 'getting', 'gotta', 'gets', 'gotcha', 'going', 'wanted', 'want', 'wanna', 'caught']

8914 [7508, 19778, 66505, 19354, 99382, 30018, 24704, 5699, 64867, 27185]
got ['get', 'getting', 'gotta', 'gets', 'gotcha', 'going', 'wanted', 'want', 'wanna', 'caught']

8920 [2545, 15836, 974, 74922, 48284, 24381, 21178, 1061, 18776, 2037]
puluhan ['puluh', 'jutaan', 'ratusan', 'belasan', 'ribuan', 'yutaan', 'ratus', 'rebuan', 'yutan', 'limang']

9074 [17800, 17095, 19244, 45259, 58366, 6928, 109223, 97740, 1765, 9819]
kuping ['kupinge', 'keping', 'guling', 'wahing', 'giling', 'kupu', 'keding', 'siling', 'suling', 'laring']

9113 [11490, 14091, 5260, 24738, 26888, 2896, 25566, 85115, 8098, 24754]
penyakit ['disease', 'karusakan', 'diseases', 'illness', 'tumor', 'virus', 'symptoms', 'penyakitipun', 'infeksi', 'disorders']

9117 [18283, 23686, 1799, 37448, 10198, 9448, 85728, 35801, 25749, 80697]
pakar ['pacar', 'pakarang', 'pakaryan', 'pakarya', 'pakarti', 'pakan', 'pambabar', 'gurubesar', 'pendekar', 'kokar']

9152 [6900, 44284, 10224, 32716, 14039, 43515, 30546, 8017, 50471, 56324]
irung ['irunge', 'irungna', 'irus', 'irungipun', 'surung', 'sirung', 'sarung', 'gulung', 'iru', 'tiung']

9236 [35660, 12562, 18023, 17141, 91191, 73482, 13505, 7239, 112029, 40405]
coklat ['cokelat', 'soklat', 'cokot', 'bulat', 'coklatan', 'kekuningan', 'lembut', 'semu', 'cokelek', 'pekat']

9237 [71032, 41293, 97171, 97240, 29949, 18542, 46783, 1693, 6131, 54176]
salju ['saljuan', 'tuju', 'saldo', 'soju', 'tinju', 'suji', 'kiju', 'baju', 'nuju', 'borju']

9238 [12062, 41088, 12702, 56286, 45122, 5205, 11650, 1561, 46395, 61618]
kapas ['napas', 'ampas', 'kapang', 'kapasan', 'kapak', 'kipas', 'upas', 'beas', 'kras', 'kapa']

9495 [33810, 59977, 16631, 16566, 49499, 2709, 2461, 38062, 11732, 38579]
studi ['penelitian', 'studine', 'studie', 'kajian', 'studina', 'study', 'sarjana', 'studhi', 'tesis', 'etudes']

9540 [17780, 39930, 96722, 30190, 95700, 58441, 101408, 21564, 58585, 19467]
bisul ['bisu', 'ateul', 'gateul', 'tutul', 'ketul', 'macul', 'bistik', 'mandul', 'bisik', 'mentul']

9610 [7716, 65150, 18019, 92456, 74054, 27437, 72833, 77715, 42081, 78763]
panuntun ['panuwun', 'penuntun', 'panunjuk', 'penuntut', 'panunjang', 'panyusun', 'panuntut', 'pandukung', 'panuhun', 'panunjukan']

9671 [68098, 27449, 53933, 79717, 20275, 79980, 8844, 17150, 46008, 274]
nyawang ['ngawang', 'nyabak', 'nyabut', 'nyalukan', 'nyangga', 'nyewa', 'nyawa', 'nyawisaken', 'nyaangan', 'disawang']

9812 [9913, 82884, 20382, 44671, 42356, 21642, 16205, 39308, 16589, 4694]
endhas ['endhog', 'endhong', 'endhase', 'endhut', 'ndhas', 'endog', 'endhah', 'endhang', 'endha', 'endhi']

9812 [9913, 82884, 20382, 44671, 42356, 21642, 16205, 39308, 16589, 4694]
endhas ['endhog', 'endhong', 'endhase', 'endhut', 'ndhas', 'endog', 'endhah', 'endhang', 'endha', 'endhi']

9895 [37869, 82052, 77210, 26881, 94348, 72376, 75105, 53818, 13547, 70151]
geni ['genine', 'genitri', 'genin', 'gen', 'proteine', 'patri', 'genie', 'kendi', 'legi', 'koni']

10041 [27548, 71569, 19479, 11676, 1782, 88082, 10722, 19456, 40919, 9701]
sungu ['sungut', 'sungune', 'gulu', 'rungu', 'sangu', 'sudu', 'awu', 'ungu', 'lemu', 'bolu']

10081 [28250, 3792, 82517, 45543, 44918, 102856, 106561, 14887, 43797, 13467]
untu ['unta', 'untung', 'untai', 'untir', 'kutu', 'unti', 'untan', 'untune', 'kertu', 'mantu']

10305 [16696, 74587, 48358, 91532, 23687, 66164, 7944, 6478, 34572, 2761]
bandha ['bendha', 'bandhing', 'bandhane', 'bandhe', 'gadha', 'tendha', 'godha', 'randha', 'rodha', 'bedha']

10423 [5269, 6819, 3133, 6804, 103629, 1401, 20053, 7216, 52803, 1102]
wedi ['lagi', 'tenan', 'mampu', 'metu', 'sagen', 'perlu', 'niti', 'tega', 'denen', 'pernah']

10423 [5269, 6819, 3133, 6804, 103629, 1401, 20053, 7216, 52803, 1102]
wedi ['lagi', 'tenan', 'mampu', 'metu', 'sagen', 'perlu', 'niti', 'tega', 'denen', 'pernah']

10573 [90015, 10337, 71749, 9980, 83646, 25050, 47136, 56692, 8483, 9606]
rega ['rego', 'jaga', 'gena', 'beya', 'regas', 'wisa', 'serba', 'tempa', 'guna', 'trima']

10597 [66222, 9815, 43009, 5013, 94833, 42426, 3337, 872, 85660, 7210]
panggon ['panggona', 'panggone', 'panggen', 'panggung', 'panganggon', 'nggon', 'panganggo', 'panggonan', 'anggon', 'panganggone']

10722 [44153, 5400, 23566, 72311, 6868, 92621, 44248, 41782, 35812, 1737]
awu ['apu', 'ambu', 'awi', 'panu', 'asu', 'awune', 'awur', 'sapu', 'debu', 'adu']

10722 [44153, 5400, 23566, 72311, 6868, 92621, 44248, 41782, 35812, 1737]
awu ['apu', 'ambu', 'awi', 'panu', 'asu', 'awune', 'awur', 'sapu', 'debu', 'adu']

10832 [66948, 29072, 94006, 48863, 84543, 8824, 59234, 59903, 27236, 82272]
tim ['timnas', 'klub', 'timipun', 'timnya', 'timna', 'team', 'skuad', 'skuat', 'teams', 'timbalan']

10989 [10954, 68176, 58825, 5825, 24924, 77750, 25439, 28189, 40742, 37056]
pasar ['pasarean', 'pasarturi', 'pasaraya', 'pasaran', 'pasaratan', 'pasare', 'pasareyan', 'bursa', 'pasaribu', 'bazar']

11307 [1434, 2901, 103389, 1826, 3496, 1451, 5532, 90134, 999, 21213]
produk ['produksi', 'products', 'produkipun', 'diproduksi', 'barang', 'bahan', 'komponen', 'produke', 'hasil', 'produkna']

11532 [14528, 59929, 48978, 88490, 38173, 79526, 11603, 29702, 106056, 1918]
kuliah ['kuliyah', 'kuliahe', 'kuliahipun', 'kuliahna', 'kuliyahe', 'perkuliahan', 'matakuliah', 'ujian', 'sinahu', 'sinau']

11532 [14528, 59929, 48978, 88490, 38173, 79526, 11603, 29702, 106056, 1918]
kuliah ['kuliyah', 'kuliahe', 'kuliahipun', 'kuliahna', 'kuliyahe', 'perkuliahan', 'matakuliah', 'ujian', 'sinahu', 'sinau']

11534 [3386, 23050, 5734, 232, 85013, 30281, 54611, 47965, 5830, 10407]
urusan ['rumusan', 'putusan', 'utusan', 'urutan', 'urunan', 'urusane', 'kahususan', 'kekhususan', 'urut', 'urun']

11682 [47194, 54606, 35829, 49388, 13273, 33003, 21147, 32811, 65535, 739]
asosiasi ['agensi', 'konsorsium', 'konfederasi', 'afiliasi', 'federasi', 'kongregasi', 'asuransi', 'aliansi', 'korporasi', 'konvensi']

12010 [8137, 111680, 49863, 28283, 28421, 108809, 43453, 12589, 104912, 23139]
griya ['kriya', 'grija', 'driya', 'griyanipun', 'griyane', 'gril', 'kupiya', 'driji', 'resiya', 'nyiya']

12010 [8137, 111680, 49863, 28283, 28421, 108809, 43453, 12589, 104912, 23139]
griya ['kriya', 'grija', 'driya', 'griyanipun', 'griyane', 'gril', 'kupiya', 'driji', 'resiya', 'nyiya']

12010 [8137, 111680, 49863, 28283, 28421, 108809, 43453, 12589, 104912, 23139]
griya ['kriya', 'grija', 'driya', 'griyanipun', 'griyane', 'gril', 'kupiya', 'driji', 'resiya', 'nyiya']

12033 [65754, 66066, 87163, 38461, 87309, 87162, 6873, 91905, 17627, 74158]
spesialis ['spesial', 'spesialisasi', 'spesialiasi', 'spesialisasine', 'terspesialisasi', 'subspesialisasi', 'spesifik', 'spesipik', 'spesifikasi', 'propesional']

12111 [23967, 7414, 6868, 32940, 18265, 41782, 6846, 77865, 11330, 88082]
susu ['sagu', 'jamu', 'asu', 'susuh', 'susuna', 'sapu', 'madu', 'misu', 'sushi', 'sudu']

12469 [56734, 19651, 17774, 19221, 8978, 15097, 35469, 21411, 69888, 29471]
bolongan ['bolonganipun', 'bolong', 'bolongane', 'talingan', 'kurungan', 'tegangan', 'galengan', 'saringan', 'lengkungan', 'cadangan']

12574 [63882, 34887, 13342, 3629, 16248, 75444, 75534, 52262, 58952, 60313]
