Pair translation for k=1
62 [62]
bayaran ['bayaran', 'bayar', 'bayarane', 'penasaran', 'penalaran', 'sigaran', 'kisaran', 'kesadharan', 'lambaran', 'ujaran']

18390 [18390, 48344, 45033, 63653, 45206, 9551, 9254, 40772, 41520, 2445]
sumpah ['sumpah', 'sumpahe', 'tumpah', 'sumpahna', 'bersumpah', 'sampah', 'sumbangan', 'sumbang', 'sumput', 'sumping']

18390 [18390, 48344, 45033, 63653, 45206, 9551, 9254, 40772, 41520, 2445]
sumpah ['sumpah', 'sumpahe', 'tumpah', 'sumpahna', 'bersumpah', 'sampah', 'sumbangan', 'sumbang', 'sumput', 'sumping']

18872 [18872, 1215, 7027, 101278, 98987, 87544, 3560, 7106, 74880, 40010]
wali ['wali', 'walikota', 'walikan', 'walibi', 'waline', 'walikat', 'walisanga', 'walikane', 'walikuthane', 'penguasa']

18889 [18889, 4528, 32248, 9339, 87517, 25482, 4114, 34658, 30001, 26980]
internal ['internal', 'interior', 'internally', 'external', 'interna', 'intern', 'exterior', 'internalna', 'anterior', 'inside']

19202 [19202, 21541, 1615, 6883, 78322, 225, 2559, 32234, 38388, 6605]
lawang ['lawang', 'lawange', 'lawakan', 'lapang', 'lawangan', 'lawas', 'lawan', 'lubang', 'lawasan', 'layang']

19202 [19202, 21541, 1615, 6883, 78322, 225, 2559, 32234, 38388, 6605]
lawang ['lawang', 'lawange', 'lawakan', 'lapang', 'lawangan', 'lawas', 'lawan', 'lubang', 'lawasan', 'layang']

19217 [19217, 42877, 18044, 30753, 19098, 79931, 2374, 42011, 44196, 84118]
asta ['asta', 'astagina', 'astane', 'astani', 'ehe', 'astacala', 'ala', 'bati', 'aba', 'astan']

19329 [19329, 42899, 19297, 16697, 36853, 981, 674, 469, 38306, 5270]
kitha ['kitha', 'ibukutha', 'guha', 'bendha', 'petha', 'tlatah', 'padha', 'tlatahe', 'katha', 'gandha']

19609 [19609, 76831, 44865, 94061, 44960, 6475, 53896, 96776, 19995, 42645]
pedhes ['pedhes', 'pedhet', 'pemanis', 'pedhese', 'ludhes', 'pedes', 'pemanas', 'pedo', 'gedhen', 'meres']

19741 [19741, 13948, 36590, 9023, 26035, 45143, 95907, 68110, 42398, 37262]
palemahan ['palemahan', 'paimahan', 'pomahan', 'kalemahan', 'lumahan', 'perumahan', 'parkembangan', 'parumahan', 'patamanan', 'salumahing']

19788 [19788, 11552, 83895, 108766, 25143, 95843, 25125, 103015, 85736, 25454]
pandeleng ['pandeleng', 'pandelengan', 'panyandhang', 'pandengan', 'pandhang', 'pandelengane', 'kenceng', 'pandengane', 'panulung', 'pandhangan']

19823 [19823, 38147, 5903, 31586, 4490, 61859, 31675, 17791, 48343, 48365]
mempeng ['mempeng', 'memulang', 'nyepeng', 'kacepeng', 'ngomong', 'cepeng', 'dipuncepeng', 'gepeng', 'mengkeret', 'nggalang']

19876 [19876, 220, 24592, 8488, 1687, 14295, 8596, 62260, 17401, 1019]
antik ['antik', 'klasik', 'antique', 'kuno', 'tradisional', 'pottery', 'elektronik', 'ancien', 'antiquity', 'modern']

20266 [20266, 46288, 59487, 75285, 6877, 32356, 35085, 41774, 44156, 100417]
prau ['prau', 'prahu', 'ruu', 'praune', 'asu', 'regu', 'cupu', 'sapu', 'apu', 'jasu']

20586 [20586, 93847, 3720, 5346, 4849, 74339, 20852, 33793, 10208, 48411]
wedhok ['wedhok', 'wedhoke', 'wedhus', 'wadhon', 'wedok', 'gondhok', 'wedhuse', 'pandhudhuk', 'pedhot', 'pendhudhuk']

20613 [20613, 110130, 10133, 17661, 18613, 79357, 56662, 16746, 101767, 45016]
gelut ['gelut', 'gelud', 'gelung', 'emut', 'kerut', 'mecut', 'nunut', 'ciut', 'gendhut', 'kusut']

20687 [20687, 102363, 3400, 88293, 29046, 74738, 2322, 19088, 48362, 50330]
nuwun ['nuwun', 'suwun', 'nyuwun', 'maturnuwun', 'panyuwun', 'muwun', 'sinuwun', 'suwung', 'ngawur', 'uwung']

21275 [21275, 106072, 54827, 37209, 58257, 29592, 13268, 87311, 75728, 99279]
noda ['noda', 'nodo', 'nod', 'wada', 'nodong', 'danda', 'yuda', 'nodus', 'iida', 'fida']

21319 [21319, 23865, 3300, 74828, 6612, 6589, 40196, 64199, 87488, 101192]
wot ['wot', 'wok', 'wod', 'wombat', 'sobat', 'huut', 'woten', 'wut', 'sikut', 'wog']

21583 [21583, 56664, 1884, 47921, 9749, 38509, 11033, 41641, 1776, 28782]
blumbang ['blumbang', 'blumbangan', 'kembang', 'barangbang', 'timbang', 'lombang', 'tambang', 'bangbang', 'lembang', 'lobang']

21645 [21645, 45640, 78865, 94755, 104021, 45144, 9541, 65986, 89406, 17640]
mentok ['mentok', 'botok', 'mento', 'mentol', 'ndok', 'porok', 'borok', 'tolok', 'montok', 'medok']

21905 [21905, 28693, 50728, 87666, 66294, 958, 81050, 29438, 51084, 2384]
syarat ['syarat', 'syarate', 'syaratipun', 'syaratna', 'syara', 'maksud', 'syarak', 'manfaat', 'syiar', 'syair']

22167 [22167, 29025, 90732, 2588, 17540, 94159, 36955, 22199, 44281, 35315]
ruh ['ruh', 'rah', 'ruhani', 'reh', 'trah', 'rih', 'rub', 'ruku', 'rubuh', 'nuh']

22927 [22927, 44662, 57694, 38847, 23714, 40010, 35161, 33089, 54376, 37275]
kekuasaan ['kekuasaan', 'kekuasaannya', 'kekuasaanipun', 'kuasa', 'pemerintahan', 'penguasa', 'kedudukan', 'kekuasaane', 'kekuatan', 'berkuasa']

22967 [22967, 73481, 40213, 60550, 57792, 89280, 38513, 52215, 36716, 54753]
kunjungan ['kunjungan', 'kunjunganipun', 'mengunjungi', 'kunjung', 'berkunjung', 'pengunjunge', 'munjungan', 'pengunjung', 'panunjukkan', 'pangunjung']

23002 [23002, 14232, 11009, 31319, 14184, 42098, 68793, 15429, 11610, 60382]
petani ['petani', 'farmers', 'pertanian', 'pekerja', 'farming', 'agraria', 'merchants', 'workers', 'tanaman', 'miners']

23157 [23157, 27054, 32473, 5713, 22990, 35046, 1893, 13541, 302, 16665]
aneh ['aneh', 'anehe', 'anem', 'adoh', 'parah', 'anehna', 'aneka', 'ramah', 'meh', 'ewah']

23486 [23486, 94062, 60788, 7119, 44224, 21329, 14070, 1921, 13891, 1316]
wargi ['wargi', 'wargo', 'wargina', 'warung', 'waruga', 'margi', 'warata', 'bengi', 'paragi', 'warni']

23621 [23621, 41626, 44703, 98346, 9730, 6139, 69880, 89885, 10290, 60453]
beluk ['beluk', 'belut', 'belur', 'beluga', 'busuk', 'tutuk', 'curuk', 'beludru', 'bathuk', 'beduk']

23621 [23621, 41626, 44703, 98346, 9730, 6139, 69880, 89885, 10290, 60453]
beluk ['beluk', 'belut', 'belur', 'beluga', 'busuk', 'tutuk', 'curuk', 'beludru', 'bathuk', 'beduk']

23776 [23776, 31451, 7776, 42175, 12599, 10828, 34286, 55561, 34955, 1967]
sigar ['sigar', 'sigaran', 'sigra', 'sesar', 'cakar', 'medar', 'lapar', 'dokar', 'sigrak', 'nular']

23919 [23919, 83750, 44357, 34968, 110571, 88157, 64724, 98082, 63886, 79443]
gupernur ['gupernur', 'gupitan', 'purwarupa', 'palopor', 'pebruwari', 'guguyon', 'pipilueun', 'penghancur', 'pardana', 'guppi']

24042 [24042, 38695, 32223, 9429, 100678, 91067, 100217, 2842, 83407, 112473]
abrit ['abrit', 'abrik', 'abri', 'abrasi', 'abluk', 'abring', 'abrasif', 'abjad', 'abrar', 'amriti']

24832 [24832, 30876, 56557, 11065, 28379, 13922, 88525, 19389, 43405, 55692]
wabah ['wabah', 'musibah', 'umbah', 'wacana', 'kabah', 'bencana', 'gubah', 'simbah', 'rubah', 'hibah']

26829 [26829, 8079, 23581, 27499, 34281, 44031, 43670, 45469, 37147, 43039]
cincin ['cincin', 'lengen', 'kolon', 'tigan', 'lilin', 'pilin', 'linen', 'albumen', 'gurun', 'tribun']

28186 [28186, 684, 19391, 17179, 26027, 677, 56864, 20880, 57905, 39697]
pepadha ['pepadha', 'sapadha', 'pepadhang', 'pepadhan', 'pepadhane', 'tuladha', 'pepadhangan', 'kasadharan', 'kesadharan', 'nuladha']

28239 [28239, 35740, 45804, 92339, 92471, 35741, 77728, 28923, 26561, 26831]
dhukun ['dhukun', 'dhuku', 'dhukuh', 'dhugderan', 'dhipan', 'dhuwet', 'dhukungan', 'dhugdheran', 'dhadhu', 'pandhukung']

28467 [28467, 38666, 97537, 18775, 7854, 35061, 43800, 53837, 8725, 62754]
eyang ['eyang', 'eyange', 'eyangipun', 'ewon', 'iya', 'hiyang', 'ewe', 'eyd', 'ewu', 'iye']

28530 [28530, 97024, 35884, 59382, 84310, 58877, 35222, 11029, 94275, 16162]
persimpangan ['persimpangan', 'persinggahan', 'pamungpangan', 'perpanjangan', 'sampangan', 'pertandhingan', 'pamungkasan', 'pinggiran', 'ketangkasan', 'panganggonan']

28614 [28614, 55480, 44000, 83403, 56437, 51152, 27983, 71559, 102910, 55029]
doro ['doro', 'dolo', 'goro', 'koro', 'boro', 'soro', 'poso', 'suro', 'blado', 'dobo']

28740 [28740, 1391, 28150, 26157, 2608, 37960, 23028, 49586, 32491, 28038]
peraturan ['peraturan', 'undang', 'regulations', 'keputusan', 'laws', 'akta', 'kebijakan', 'besluit', 'statute', 'legislation']

29002 [29002, 49608, 14851, 35891, 34503, 14519, 45741, 13576, 100763, 14550]
laksamana ['laksamana', 'brigadir', 'gandamana', 'marsekal', 'wira', 'duta', 'laksa', 'kapala', 'sarwadamana', 'udayana']

29602 [29602, 73732, 101875, 43360, 1181, 35638, 102288, 90775, 22369, 35061]
moyang ['moyang', 'moyange', 'moyangipun', 'moyangna', 'tiyang', 'moyan', 'moyangku', 'penyayang', 'sembahyang', 'hiyang']

29685 [29685, 8035, 16961, 10536, 27392, 16854, 27128, 80156, 11139, 18755]
delta ['delta', 'gamma', 'alpha', 'beta', 'epsilon', 'zeta', 'kappa', 'theta', 'lambda', 'sigma']

29899 [29899, 65634, 71992, 32511, 1206, 2506, 52452, 9331, 2310, 19550]
pidato ['pidato', 'pidatona', 'pidatone', 'pidhato', 'pikir', 'pawarta', 'pidana', 'komentar', 'wicara', 'wawancara']

31061 [31061, 52887, 14827, 108251, 73549, 4972, 39100, 40527, 109052, 58405]
anugrah ['anugrah', 'anugraha', 'nugraha', 'inganugraha', 'dianugrahi', 'sugih', 'kasinugrahan', 'singgih', 'gagrage', 'pemanggih']

31171 [31171, 1947, 42203, 110780, 89684, 11191, 15920, 29208, 3990, 22016]
usia ['usia', 'umur', 'berusia', 'usiane', 'umuran', 'kelahiran', 'dewasa', 'umuripun', 'umure', 'childhood']

32010 [32010, 103357, 111833, 65023, 12699, 29117, 39383, 77971, 86746, 11802]
bir ['bir', 'biryani', 'birria', 'biri', 'roti', 'biraki', 'bun', 'wort', 'burger', 'es']

32953 [32953, 100833, 31560, 14439, 63223, 12838, 56878, 5866, 14035, 33784]
direktur ['direktur', 'direktor', 'pengarah', 'sekretaris', 'ceo', 'kepala', 'chairman', 'ketua', 'pimpinan', 'rektor']

33154 [33154, 96341, 91097, 17701, 10091, 56437, 83684, 78865, 34450, 46513]
dowo ['dowo', 'ponyo', 'podo', 'supoyo', 'maido', 'boro', 'roso', 'mento', 'rodo', 'boyo']

33676 [33676, 48186, 18330, 72405, 1965, 26336, 6000, 9028, 11552, 108766]
kesenengan ['kesenengan', 'kasenengan', 'kesenengane', 'kesenangan', 'kasenengane', 'kasenangan', 'klenengan', 'disenengi', 'pandelengan', 'pandengan']

34314 [34314, 15194, 73290, 41692, 63408, 88987, 41110, 88844, 47237, 10237]
bungkus ['bungkus', 'bungkusan', 'bungkil', 'bungbung', 'bungker', 'bungkuk', 'bungbu', 'bunghak', 'bungkul', 'kukus']

34443 [34443, 17850, 19424, 92637, 20804, 6607, 59533, 66296, 103160, 55614]
pamit ['pamit', 'pamitan', 'kapit', 'pamati', 'paman', 'pamer', 'pami', 'mabit', 'pamados', 'pamilik']

34904 [34904, 92845, 83273, 104083, 31819, 93054, 49804, 89545, 34894, 16746]
ciu ['ciu', 'cium', 'kou', 'saeu', 'keu', 'yau', 'ketu', 'kku', 'dou', 'ciut']

35136 [35136, 25464, 55163, 92536, 21611, 96518, 40930, 30734, 17996, 98885]
pegatan ['pegatan', 'gugatan', 'pepegatan', 'pembatalan', 'pegat', 'pemberkatan', 'pasugatan', 'peringatan', 'pejah', 'pedot']

35697 [35697, 6805, 15120, 90458, 89704, 43574, 84005, 64495, 86381, 63006]
satria ['satria', 'satriya', 'satru', 'satrya', 'satrio', 'satra', 'satmata', 'sathya', 'satrap', 'satrawan']

35717 [35717, 44300, 23451, 38214, 1276, 52662, 38389, 59510, 15807, 2432]
wangsulan ['wangsulan', 'wangsulane', 'wangsul', 'wangsulipun', 'ungkapan', 'wangsulanipun', 'tangtangan', 'permintaan', 'rangsangan', 'jawaban']

37872 [37872, 11567, 10253, 19904, 8190, 89441, 44378, 2521, 101101, 7423]
uwuh ['uwuh', 'uwoh', 'uwur', 'kawuwuhan', 'tuwuhan', 'tuwung', 'uwab', 'tuwuh', 'kuweh', 'woh']

38781 [38781, 31689, 423, 26618, 44116, 12270, 44763, 72891, 2575, 111342]
kasir ['kasir', 'kasur', 'kasar', 'kusir', 'kaset', 'kasile', 'wasir', 'kapir', 'kasil', 'kasure']

38851 [38851, 77417, 102400, 102460, 6887, 12372, 71337, 27874, 54105, 73217]
ranjang ['ranjang', 'rantang', 'ranju', 'ranjam', 'rancang', 'jangjang', 'sinjang', 'rejang', 'rantau', 'benjang']

40131 [40131, 9933, 42477, 23634, 39226, 30667, 9732, 7224, 35675, 12376]
mustaka ['mustaka', 'duraka', 'suaka', 'salaka', 'mustakane', 'padika', 'cilaka', 'saloka', 'moka', 'muka']

40131 [40131, 9933, 42477, 23634, 39226, 30667, 9732, 7224, 35675, 12376]
mustaka ['mustaka', 'duraka', 'suaka', 'salaka', 'mustakane', 'padika', 'cilaka', 'saloka', 'moka', 'muka']

40131 [40131, 9933, 42477, 23634, 39226, 30667, 9732, 7224, 35675, 12376]
mustaka ['mustaka', 'duraka', 'suaka', 'salaka', 'mustakane', 'padika', 'cilaka', 'saloka', 'moka', 'muka']

40726 [40726, 66113, 40630, 41202, 100316, 12354, 51468, 26398, 55612, 65014]
toto ['toto', 'totok', 'nono', 'oto', 'totoh', 'tomo', 'noto', 'teo', 'tio', 'theo']

40922 [40922, 39449, 7250, 19479, 19458, 13510, 92579, 107069, 87399, 11788]
lemu ['lemu', 'hipu', 'semu', 'gulu', 'ungu', 'lembut', 'kemu', 'limu', 'laru', 'lemes']

41195 [41195, 23028, 21226, 15539, 14809, 20918, 11615, 8286, 33540, 23668]
agenda ['agenda', 'kebijakan', 'slogan', 'manifesto', 'rencana', 'objectives', 'forum', 'proposal', 'attitude', 'motto']

42427 [42427, 91871, 83844, 28388, 83260, 54323, 5736, 82849, 38433, 95354]
hobi ['hobi', 'hoby', 'hobina', 'cobi', 'hobine', 'lobi', 'rabi', 'hobo', 'bibi', 'fobi']

42462 [42462, 100910, 34394, 39212, 111396, 38277, 62651, 48763, 19459, 111672]
beruang ['beruang', 'beruwang', 'berlian', 'beruk', 'mamuang', 'berhala', 'berokan', 'bercak', 'bermata', 'berbere']

42656 [42656, 17710, 9313, 79403, 28342, 55715, 44814, 84728, 14663, 96898]
jiwo ['jiwo', 'kiwo', 'jowo', 'siwo', 'tuwo', 'wawo', 'jijik', 'jiji', 'yogja', 'jib']

42917 [42917, 6641, 44032, 61941, 105469, 94275, 9250, 5742, 8568, 7595]
perkakas ['perkakas', 'perhiasan', 'perkosa', 'pertanda', 'bikakan', 'ketangkasan', 'kapas', 'tilas', 'kelopak', 'cekakan']

44249 [44249, 89655, 33042, 6583, 96050, 46037, 42326, 4856, 92775, 37806]
ngelu ['ngelu', 'ngeden', 'ngeling', 'ngingu', 'ngelem', 'ngelak', 'ngenes', 'ngelih', 'ngeluh', 'ngelukis']

44694 [44694, 24006, 45892, 86849, 44515, 38146, 23638, 45051, 36764, 34180]
keranjang ['keranjang', 'kranjang', 'kerudung', 'krawang', 'memanjang', 'kerang', 'kasarung', 'kelereng', 'senandung', 'selempang']

44948 [44948, 89788, 17260, 48052, 7859, 13316, 41102, 56675, 1180, 22189]
leren ['leren', 'lerene', 'leres', 'lerem', 'lereh', 'peken', 'sonten', 'ngoten', 'remen', 'sinten']

44999 [44999, 60233, 75455, 17195, 3460, 33419, 45025, 44531, 10867, 56871]
mriyang ['mriyang', 'mriem', 'mriang', 'mriki', 'mriku', 'mroses', 'mrico', 'mrica', 'mring', 'mriko']

45126 [45126, 44076, 9250, 6454, 12700, 5361, 9974, 71885, 10147, 45641]
kapak ['kapak', 'kapuk', 'kapas', 'umpak', 'kapang', 'tulak', 'kapok', 'nepak', 'kerak', 'pekak']

45194 [45194, 106783, 44828, 18542, 64935, 83136, 112474, 66714, 8424, 86795]
graji ['graji', 'goji', 'gergaji', 'suji', 'ruji', 'baji', 'gujiya', 'keji', 'wiji', 'jariji']

45194 [45194, 106783, 44828, 18542, 64935, 83136, 112474, 66714, 8424, 86795]
graji ['graji', 'goji', 'gergaji', 'suji', 'ruji', 'baji', 'gujiya', 'keji', 'wiji', 'jariji']

45655 [45655, 88676, 47109, 66531, 19434, 4382, 76470, 92372, 28416, 105234]
japa ['japa', 'tripa', 'rapa', 'datta', 'bedhaya', 'sinta', 'appa', 'megana', 'bajra', 'chana']

45692 [45692, 46778, 95706, 92781, 55621, 70422, 103540, 107744, 35086, 98546]
nongko ['nongko', 'dongko', 'mangko', 'ongko', 'ponco', 'jongko', 'mojosongo', 'minongko', 'bongkok', 'pasirjengkol']

45768 [45768, 95998, 30806, 48858, 21900, 58005, 81666, 24243, 48645, 95967]
moto ['moto', 'motocross', 'motogp', 'motorcycle', 'motor', 'honda', 'yamaha', 'bike', 'suzuki', 'motorcycles']

46704 [46704, 5304, 58111, 20014, 8618, 57578, 100983, 30942, 55392, 18052]
kekal ['kekal', 'nakal', 'kenal', 'keker', 'kedal', 'dugal', 'kekaron', 'ical', 'kental', 'keket']

46756 [46756, 88356, 6109, 30661, 19773, 55503, 34683, 28050, 49345, 79820]
ampeyan ['ampeyan', 'laweyan', 'rakeyan', 'ampang', 'ampar', 'ampana', 'ampel', 'ampat', 'ampera', 'ampek']

47186 [47186, 45124, 30790, 11527, 958, 1807, 33178, 43037, 59510, 35346]
maklumat ['maklumat', 'maklum', 'rapat', 'kaputusan', 'maksud', 'riwayat', 'dekrit', 'ketentuan', 'permintaan', 'pendapat']

47661 [47661, 34320, 34763, 59499, 49918, 46171, 23553, 20726, 48337, 30301]
pil ['pil', 'pel', 'pili', 'pilpres', 'pilm', 'pal', 'pin', 'kol', 'pilorus', 'wol']

47954 [47954, 19371, 94487, 18540, 52278, 15813, 19422, 2895, 5100, 29480]
kathok ['kathok', 'menthok', 'godhok', 'kethok', 'ndhodhok', 'kodhok', 'kathik', 'kethek', 'kethuk', 'kethokan']

48056 [48056, 34420, 49689, 70097, 53509, 12472, 4887, 45382, 33872, 6342]
metik ['metik', 'metot', 'methik', 'kedik', 'ancik', 'meteng', 'gasik', 'methuk', 'nalik', 'usik']

49489 [49489, 101950, 65885, 94756, 26465, 18004, 26483, 4011, 14988, 34512]
jadwal ['jadwal', 'jadwale', 'jajak', 'jadul', 'sujud', 'mekrad', 'mesjid', 'jabar', 'jajaran', 'jajar']

49489 [49489, 101950, 65885, 94756, 26465, 18004, 26483, 4011, 14988, 34512]
jadwal ['jadwal', 'jadwale', 'jajak', 'jadul', 'sujud', 'mekrad', 'mesjid', 'jabar', 'jajaran', 'jajar']

50850 [50850, 91874, 41401, 29270, 33740, 9109, 12995, 67461, 51596, 45528]
tanduran ['tanduran', 'tandurane', 'tandur', 'dhaharan', 'dhasaran', 'ombenan', 'thukulan', 'dedhaharan', 'tanjakan', 'santen']

52522 [52522, 93679, 100000, 18383, 99059, 81605, 14845, 75440, 80133, 56423]
pageblug ['pageblug', 'pagebluk', 'pagebug', 'njeblug', 'gemblung', 'panjeblugan', 'blabag', 'garebeg', 'panjeblug', 'grebeg']

53283 [53283, 54631, 69877, 41812, 82836, 70315, 49384, 104067, 46487, 48494]
toyan ['toyan', 'tapian', 'boyan', 'babakan', 'leran', 'painan', 'tosan', 'toyang', 'tamanan', 'wayan']

53284 [53284, 15070, 88850, 13683, 14095, 39445, 27247, 43048, 43338, 96723]
guyonan ['guyonan', 'guyon', 'guyonane', 'wetonan', 'guyub', 'boyongan', 'temonan', 'payone', 'pangonan', 'gentosan']

54469 [54469, 31001, 20425, 75806, 3069, 39486, 36775, 50950, 16663, 33909]
landasan ['landasan', 'landas', 'kabisan', 'fondasi', 'gagasan', 'kasantosan', 'markas', 'kakuasan', 'pangertosan', 'pangawasan']

56807 [56807, 51034, 2482, 90709, 46746, 98983, 22487, 45073, 88926, 33867]
sanding ['sanding', 'banding', 'sandi', 'mading', 'manding', 'keting', 'sandang', 'lamping', 'sandung', 'genting']

57010 [57010, 56182, 41401, 100758, 417, 110570, 13014, 60036, 1311, 49102]
taneman ['taneman', 'tanem', 'tandur', 'tancang', 'tandha', 'pangeman', 'tandhan', 'taneh', 'guneman', 'tandhuran']

57651 [57651, 47482, 26490, 28266, 79134, 85912, 1867, 76083, 40973, 23112]
hamba ['hamba', 'hambali', 'hampa', 'domba', 'hambal', 'hambat', 'hamka', 'hamza', 'garba', 'haman']

58783 [58783, 53082, 14894, 44143, 41441, 79138, 45040, 6538, 35368, 77512]
gaun ['gaun', 'bran', 'gaman', 'baon', 'ubin', 'baran', 'pelan', 'gaul', 'tiron', 'gaung']

60021 [60021, 59854, 61578, 96286, 103001, 81240, 85209, 52147, 63617, 64882]
rojo ['rojo', 'blanco', 'roja', 'azul', 'verdes', 'negra', 'serrano', 'blanca', 'jaune', 'castellano']

60957 [60957, 25466, 66924, 8042, 25661, 59520, 37518, 6719, 14004, 67237]
kekajengan ['kekajengan', 'kemajengan', 'kekajenganipun', 'kekarepan', 'kepentingan', 'kekosongan', 'kaagungan', 'kapentingan', 'kekuwatan', 'kepenginan']

60957 [60957, 25466, 66924, 8042, 25661, 59520, 37518, 6719, 14004, 67237]
kekajengan ['kekajengan', 'kemajengan', 'kekajenganipun', 'kekarepan', 'kepentingan', 'kekosongan', 'kaagungan', 'kapentingan', 'kekuwatan', 'kepenginan']

61362 [61362, 40249, 3731, 28821, 72382, 19620, 83805, 41674, 5771, 20081]
krikil ['krikil', 'kerikil', 'krucil', 'kripik', 'krikilan', 'krupuk', 'krakal', 'pamikul', 'kreol', 'ril']

66588 [66588, 9935, 1958, 2004, 70863, 3180, 18545, 25604, 67579, 35614]
senengi ['senengi', 'senenge', 'seneng', 'cenenge', 'ubengi', 'mbengi', 'wenehi', 'didenge', 'kepengen', 'dipenging']

69140 [69140, 47355, 4591, 26416, 80271, 84520, 70064, 52741, 4555, 74421]
lungo ['lungo', 'tuo', 'lunga', 'matte', 'bijis', 'langsam', 'horas', 'dura', 'iyang', 'bote']

71607 [71607, 14591, 17792, 39614, 90896, 56666, 81395, 54688, 93433, 83652]
bokong ['bokong', 'bokor', 'bokonge', 'obong', 'jocong', 'kopong', 'growong', 'borong', 'boyok', 'tropong']

71607 [71607, 14591, 17792, 39614, 90896, 56666, 81395, 54688, 93433, 83652]
bokong ['bokong', 'bokor', 'bokonge', 'obong', 'jocong', 'kopong', 'growong', 'borong', 'boyok', 'tropong']

73489 [73489, 8283, 96757, 12765, 1816, 64709, 82590, 15004, 53988, 8382]
ambisi ['ambisi', 'ambisius', 'ambisine', 'presisi', 'prestasi', 'aktipitas', 'ambungan', 'reputasi', 'prestise', 'ambiguitas']

73489 [73489, 8283, 96757, 12765, 1816, 64709, 82590, 15004, 53988, 8382]
ambisi ['ambisi', 'ambisius', 'ambisine', 'presisi', 'prestasi', 'aktipitas', 'ambungan', 'reputasi', 'prestise', 'ambiguitas']

76827 [76827, 83623, 38765, 44714, 8335, 26180, 69761, 46779, 103519, 100008]
kampret ['kampret', 'retret', 'kampuh', 'ceret', 'potret', 'motret', 'patlot', 'kampak', 'slompret', 'lotre']

78740 [78740, 22387, 52667, 60959, 103018, 22397, 28249, 98448, 60329, 33803]
pandamel ['pandamel', 'pandamelan', 'pandamelipun', 'andamel', 'dhamel', 'ndamel', 'kadamel', 'pandapat', 'pandamelanipun', 'pemeluk']

78740 [78740, 22387, 52667, 60959, 103018, 22397, 28249, 98448, 60329, 33803]
pandamel ['pandamel', 'pandamelan', 'pandamelipun', 'andamel', 'dhamel', 'ndamel', 'kadamel', 'pandapat', 'pandamelanipun', 'pemeluk']

78766 [78766, 27083, 43696, 64522, 51349, 53449, 63900, 54456, 58961, 32656]
guo ['guo', 'guoqing', 'jing', 'ying', 'jie', 'sheng', 'xin', 'hao', 'xiang', 'fei']

80411 [80411, 18388, 41675, 60954, 77597, 70132, 44947, 64300, 97197, 93039]
bujangan ['bujangan', 'bajingan', 'bujang', 'dongengan', 'gedongan', 'bubungan', 'bosan', 'kecupan', 'gemerlapan', 'senyuman']

80723 [80723, 32203, 20633, 9652, 82239, 41571, 52721, 39681, 27749, 62904]
kesepian ['kesepian', 'kesaktian', 'kesurupan', 'kesusu', 'kepandaian', 'kedamaian', 'penyesalan', 'kesengsem', 'kasep', 'kasaktian']

80808 [80808, 45725, 58041, 91096, 8080, 13682, 10901, 22894, 90095, 102853]
prayaan ['prayaan', 'perayaan', 'parayaan', 'preinan', 'praupan', 'prabot', 'prajanjian', 'prajanjeyan', 'penganiayaan', 'prastwa']

80808 [80808, 45725, 58041, 91096, 8080, 13682, 10901, 22894, 90095, 102853]
prayaan ['prayaan', 'perayaan', 'parayaan', 'preinan', 'praupan', 'prabot', 'prajanjian', 'prajanjeyan', 'penganiayaan', 'prastwa']

82697 [82697, 2558, 56573, 3317, 6318, 59751, 10051, 30025, 10316, 6703]
elingan ['elingan', 'eling', 'elinga', 'iringan', 'omongan', 'elinge', 'kilangan', 'kabingungan', 'konangan', 'kelangan']

83218 [83218, 41448, 41775, 109212, 60801, 72090, 41421, 56149, 39536, 2531]
kenduri ['kenduri', 'kenduren', 'widuri', 'kendur', 'berduri', 'kendor', 'kendhuri', 'kendhuren', 'pringgondani', 'keni']

83684 [83684, 34450, 33154, 147, 1787, 96341, 33020, 56437, 97990, 91097]
roso ['roso', 'rodo', 'dowo', 'ijo', 'baso', 'ponyo', 'limo', 'boro', 'miso', 'podo']

83867 [83867, 110592, 1418, 91097, 35897, 20519, 42811, 23455, 33154, 13472]
menungso ['menungso', 'menungsa', 'sedoyo', 'podo', 'bobojong', 'bedo', 'nalangsa', 'pagalo', 'dowo', 'sabangsa']

83867 [83867, 110592, 1418, 91097, 35897, 20519, 42811, 23455, 33154, 13472]
menungso ['menungso', 'menungsa', 'sedoyo', 'podo', 'bobojong', 'bedo', 'nalangsa', 'pagalo', 'dowo', 'sabangsa']

87405 [87405, 44814, 1763, 112648, 40250, 44140, 42656, 94677, 23596, 21883]
jiwit ['jiwit', 'jijik', 'jidor', 'jujubes', 'jikuk', 'jirak', 'jiwo', 'jipuk', 'jiga', 'jipang']

88440 [88440, 98402, 31166, 8666, 10798, 91991, 63908, 60412, 29101, 7944]
persidangan ['persidangan', 'pamidangan', 'sidang', 'persilangan', 'pemilu', 'perbincangan', 'disidang', 'pembicaraan', 'kesepakatan', 'konferensi']

89659 [89659, 99125, 40920, 2487, 20998, 60602, 105718, 100741, 19242, 3467]
