Pair translation for k=1
20 [17933]
kali ['kalinga', 'kaliki', 'kalimah', 'kaligrafi', 'kalimat', 'kalingga', 'kanal', 'kaline', 'kalian', 'kaligata']

5694 [675, 13548, 23510, 29415, 3187, 12603, 19621, 109902, 18526, 69619]
kuli ['kulina', 'guci', 'ragi', 'kulo', 'uji', 'pori', 'puli', 'kulik', 'biji', 'kulu']

5694 [675, 13548, 23510, 29415, 3187, 12603, 19621, 109902, 18526, 69619]
kuli ['kulina', 'guci', 'ragi', 'kulo', 'uji', 'pori', 'puli', 'kulik', 'biji', 'kulu']

5734 [23054, 18905, 11533, 88799, 100283, 95789, 7167, 27742, 3386, 38043]
utusan ['putusan', 'utusane', 'urusan', 'utusaning', 'utus', 'apusan', 'atusan', 'utun', 'rumusan', 'putusaning']

5827 [5519, 54351, 5188, 1032, 52399, 5902, 103168, 40380, 22605, 51072]
putra ['putri', 'putraning', 'putrane', 'anak', 'putranya', 'putrana', 'putraku', 'putran', 'anaknya', 'anakipun']

5960 [49833, 28280, 61336, 12373, 104924, 37898, 38867, 41309, 100726, 46906]
nyambut ['nyambi', 'disambut', 'nyambutgawe', 'nyambung', 'nyadhung', 'nyandhang', 'nyembur', 'nyumput', 'nyambungaken', 'nyambungke']

6029 [11645, 45251, 18053, 972, 81690, 12984, 15854, 87041, 48644, 1081]
cahya ['cahyaning', 'cahyana', 'cahyane', 'bahya', 'cahyaan', 'cawang', 'cavity', 'cawan', 'cahyanipun', 'caah']

6095 [6062, 1499, 9739, 39563, 89267, 7286, 11455, 94598, 95438, 82793]
dolanan ['dolanane', 'kaanan', 'janganan', 'dolan', 'busanan', 'panganan', 'pakanan', 'penganan', 'pangananan', 'antanan']

6103 [69900, 36958, 30717, 15270, 22346, 78771, 17937, 20099, 1500, 4875]
serangan ['menyerang', 'attacks', 'pertempuran', 'attack', 'bombing', 'seranganipun', 'perlawanan', 'bom', 'konflik', 'attacked']

6139 [9094, 27687, 30195, 10130, 72365, 45955, 35236, 44001, 9649, 83788]
tutuk ['tutup', 'tutuke', 'tutul', 'sunduk', 'tutung', 'tusuk', 'cucuk', 'tutug', 'tutur', 'lekuk']

6141 [19223, 44364, 69849, 41154, 4892, 3338, 62791, 84063, 53827, 14830]
tali ['talingan', 'talian', 'talina', 'taline', 'tela', 'kain', 'tart', 'talitina', 'kendi', 'tala']

6200 [2924, 2585, 6838, 29662, 75448, 8194, 12785, 14753, 45529, 7228]
wesi ['sawi', 'muni', 'wangi', 'gisi', 'dasi', 'endi', 'kaji', 'kasi', 'trasi', 'sepi']

6211 [8863, 19618, 35147, 41276, 11579, 5586, 7895, 22657, 58217, 8420]
bukti ['evidence', 'buktina', 'buktine', 'indikasi', 'laporan', 'contoh', 'hipotesis', 'kemungkinan', 'traces', 'alasan']

6280 [24276, 82936, 16488, 5832, 49287, 22436, 24571, 42930, 35368, 89920]
pesen ['pesenan', 'piken', 'paten', 'ilen', 'mesen', 'balen', 'aken', 'anten', 'tiron', 'meden']

6288 [104816, 31502, 19588, 38483, 6289, 38475, 6103, 7198, 17937, 69900]
musuh ['musuhipun', 'rival', 'musuhe', 'musuhan', 'musuhna', 'enemies', 'serangan', 'predator', 'perlawanan', 'menyerang']

6318 [21483, 4807, 15069, 29946, 3317, 82697, 10316, 49381, 12200, 73448]
omongan ['omong', 'omonge', 'omongane', 'tunangan', 'iringan', 'elingan', 'konangan', 'rojongan', 'larangan', 'katimpangan']

6436 [4642, 6294, 42480, 42597, 70551, 7534, 95332, 578, 30353, 13878]
pantai ['pelabuhan', 'teluk', 'playa', 'danau', 'fjord', 'coastal', 'plage', 'laut', 'praia', 'wisata']

6465 [54991, 45190, 47923, 11610, 41301, 18635, 29511, 18561, 1469, 3362]
buah ['buahan', 'buahnya', 'buahna', 'tanaman', 'pohon', 'daun', 'buahe', 'jus', 'minyak', 'wit']

6477 [72645, 6478, 81570, 24155, 48047, 16639, 29064, 43252, 82162, 96977]
piano ['cello', 'gitar', 'violin', 'orgel', 'flute', 'keyboard', 'guitar', 'trombone', 'clarinet', 'saxophone']

6603 [33471, 6941, 18107, 10279, 73815, 48833, 9569, 40197, 27855, 47516]
rawa ['rawan', 'lawa', 'toya', 'rawe', 'rawayan', 'rawi', 'paya', 'upa', 'rawas', 'wera']

6608 [1915, 55549, 81294, 37883, 91097, 20519, 5083, 10839, 70207, 1787]
bojo ['bojone', 'bojona', 'poro', 'poto', 'podo', 'bedo', 'jago', 'bojong', 'kado', 'baso']

6621 [6672, 33414, 5459, 27093, 14209, 19784, 21784, 40186, 46352, 12600]
kuburan ['kubur', 'kuburane', 'hiburan', 'semburan', 'kukum', 'kukuban', 'kubu', 'kubus', 'kukut', 'kuku']

6621 [6672, 33414, 5459, 27093, 14209, 19784, 21784, 40186, 46352, 12600]
kuburan ['kubur', 'kuburane', 'hiburan', 'semburan', 'kukum', 'kukuban', 'kubu', 'kubus', 'kukut', 'kuku']

6624 [44076, 27729, 8246, 9659, 31689, 9649, 85527, 45734, 88935, 54811]
kapur ['kapuk', 'kaput', 'tabur', 'catur', 'kasur', 'tutur', 'lamur', 'semur', 'kapar', 'tuur']

6647 [43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745, 20659]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak', 'bah']

6647 [43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745, 20659]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak', 'bah']

6647 [43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745, 20659]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak', 'bah']

6647 [43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745, 20659]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak', 'bah']

6647 [43917, 18848, 2652, 4570, 81229, 17540, 10092, 90372, 9745, 20659]
cah ['cawuh', 'cahe', 'sih', 'kah', 'cag', 'trah', 'cawe', 'ceh', 'cagak', 'bah']

6650 [24154, 24292, 6203, 31053, 30732, 31829, 30671, 30946, 30691, 89578]
musisi ['komposer', 'komponis', 'penyanyi', 'musikus', 'pianis', 'gitaris', 'panyanyi', 'vokalis', 'akademisi', 'pamusik']

6653 [28233, 912, 30411, 4874, 32899, 7168, 32334, 85728, 63651, 23033]
seda ['meninggal', 'mati', 'wafat', 'died', 'kematian', 'ilang', 'tewas', 'wafatnya', 'morir', 'kematiannya']

6657 [11047, 45583, 12075, 29426, 85925, 21850, 42806, 30799, 29582, 45502]
jantung ['jantunge', 'jantungna', 'ginjal', 'janin', 'jantan', 'tungtung', 'gintung', 'ginjel', 'jantungipun', 'janjang']

6720 [40337, 85682, 74379, 95075, 90837, 39600, 35697, 80096, 53843, 39140]
ksatria ['ksatriya', 'kesatria', 'ksatrian', 'kasatria', 'kshatriya', 'kesatrian', 'satria', 'kasatriaan', 'kasatrian', 'kasatriyan']

6727 [21677, 89640, 27669, 914, 4016, 8244, 12326, 2807, 20735, 44641]
tresna ['tresno', 'tresnani', 'tresnane', 'sirna', 'musna', 'pesona', 'pelana', 'srana', 'sumanak', 'purna']

6836 [103558, 5377, 26276, 13655, 44656, 54874, 6484, 22183, 41110, 26973]
mambu ['mambet', 'ngambu', 'mambune', 'mampet', 'bubu', 'kembu', 'embuh', 'memba', 'bungbu', 'sumbu']

6836 [103558, 5377, 26276, 13655, 44656, 54874, 6484, 22183, 41110, 26973]
mambu ['mambet', 'ngambu', 'mambune', 'mampet', 'bubu', 'kembu', 'embuh', 'memba', 'bungbu', 'sumbu']

6853 [7643, 11370, 29504, 18640, 7903, 5532, 8762, 1993, 1448, 1205]
faktor ['factors', 'factor', 'faktorial', 'risiko', 'parameter', 'komponen', 'pengaruh', 'prinsip', 'sifat', 'pola']

6877 [12101, 100417, 38903, 44156, 28337, 10738, 7789, 41774, 24561, 50480]
asu ['susu', 'jasu', 'wasu', 'apu', 'kadu', 'awu', 'asem', 'sapu', 'emu', 'iru']

6890 [7471, 40418, 1798, 13979, 67137, 21424, 11579, 22686, 8497, 3192]
informasi ['information', 'informations', 'data', 'berita', 'informasine', 'dokumentasi', 'laporan', 'mengetahui', 'statistik', 'komunikasi']

6891 [28980, 3916, 85881, 7936, 78687, 106724, 56050, 1208, 40028, 9545]
macan ['pandan', 'jaran', 'patin', 'setan', 'balin', 'pecan', 'toman', 'lesan', 'suman', 'tawon']

6915 [46791, 46612, 47819, 46054, 102730, 83818, 28347, 46234, 47631, 6251]
karang ['karangsari', 'karangjati', 'karangjaya', 'karangrejo', 'karangipun', 'karange', 'karangtengah', 'karangmalang', 'karangsembung', 'muara']

6928 [19954, 70450, 42598, 24051, 7157, 19801, 21334, 39056, 2424, 41059]
sikil ['sikile', 'sikir', 'sikat', 'sikep', 'siklus', 'sikiling', 'siklik', 'khasil', 'sikap', 'sikian']

6934 [67958, 3182, 41512, 79058, 74402, 50943, 111028, 8343, 33471, 36723]
udan ['udane', 'awan', 'udang', 'udar', 'udani', 'uda', 'udak', 'topan', 'rawan', 'ubengan']

6960 [88037, 78278, 94543, 42852, 88878, 85070, 23723, 14259, 89307, 97678]
pacet ['silet', 'bakut', 'milet', 'condet', 'putat', 'santet', 'betet', 'malut', 'copet', 'congot']

6961 [4717, 6925, 6548, 43959, 101224, 636, 94440, 8331, 72746, 112753]
pitik ['iwak', 'bebek', 'lauk', 'papak', 'arik', 'manuk', 'pitike', 'lemak', 'pauk', 'muktuk']

6971 [39231, 101587, 83193, 46421, 24015, 55260, 14767, 2657, 43664, 29617]
walang ['bagong', 'lamang', 'beri', 'maja', 'noong', 'walangsungsang', 'akar', 'ang', 'haur', 'ember']

7088 [8276, 1759, 1766, 41624, 13812, 3363, 1084, 56351, 6193, 18192]
gedang ['wedang', 'gendang', 'kendang', 'pindang', 'pedang', 'gedhang', 'gedong', 'gepak', 'geger', 'dandang']

7093 [45685, 67587, 56437, 1787, 55480, 101705, 28614, 96341, 53748, 20495]
boso ['bondo', 'bobo', 'boro', 'baso', 'dolo', 'jobo', 'doro', 'ponyo', 'bingo', 'boko']

7114 [1901, 85719, 33680, 48354, 109500, 15610, 14479, 105688, 85692, 22873]
bapak ['bapake', 'kakak', 'bapakke', 'bapakne', 'bapakan', 'bapa', 'bapane', 'bapakna', 'kakaknya', 'bapana']

7119 [109226, 83474, 18277, 14871, 67047, 8014, 35451, 14049, 45575, 6474]
warung ['warunge', 'waring', 'waru', 'payung', 'warok', 'gulung', 'karung', 'surung', 'dayung', 'patung']

7656 [24430, 102650, 6887, 34953, 94031, 10030, 39859, 90597, 9384, 39567]
rencang ['rencangipun', 'rengan', 'rancang', 'reng', 'guncang', 'pincang', 'renang', 'pancang', 'renyah', 'rengeng']

7656 [24430, 102650, 6887, 34953, 94031, 10030, 39859, 90597, 9384, 39567]
rencang ['rencangipun', 'rengan', 'rancang', 'reng', 'guncang', 'pincang', 'renang', 'pancang', 'renyah', 'rengeng']

7657 [17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088, 6742]
kanca ['kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca', 'cuaca']

7657 [17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088, 6742]
kanca ['kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca', 'cuaca']

7657 [17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088, 6742]
kanca ['kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca', 'cuaca']

7657 [17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088, 6742]
kanca ['kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca', 'cuaca']

7657 [17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088, 6742]
kanca ['kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca', 'cuaca']

7657 [17633, 25376, 78852, 182, 43119, 12370, 6124, 43692, 99088, 6742]
kanca ['kancane', 'kancanipun', 'kacane', 'kaca', 'kancah', 'kenca', 'kancana', 'waca', 'pambaca', 'cuaca']

7707 [23954, 7708, 8620, 37400, 43177, 13919, 28213, 54478, 80457, 7877]
ekspedisi ['ekspedhisi', 'eksplorasi', 'eksperimen', 'ekspansi', 'ekskavasi', 'penjelajahan', 'kolonisasi', 'expedition', 'eksposisi', 'eksploitasi']

7888 [61747, 10578, 112311, 73971, 28403, 25963, 46079, 103389, 25240, 27326]
crita ['gurita', 'critane', 'cemita', 'critakake', 'cri', 'crah', 'krida', 'grit', 'kapita', 'cr']

7959 [21964, 1465, 81263, 51701, 12233, 73047, 97354, 6284, 89062, 40194]
raka ['rak', 'reka', 'rakana', 'dira', 'karta', 'mase', 'puta', 'prawa', 'jap', 'serem']

7977 [38068, 27672, 45023, 96954, 45105, 6936, 3074, 297, 42535, 2397]
budhal ['bidhal', 'budhak', 'modhal', 'rudhal', 'mudheng', 'kadhal', 'budhi', 'tedhak', 'gadhang', 'tidha']

7986 [6089, 49447, 100010, 41217, 9581, 45220, 41459, 32570, 80988, 82690]
pager ['siter', 'petir', 'ider', 'pelor', 'putar', 'tampar', 'lilir', 'angler', 'bukur', 'lulur']

8005 [42659, 98801, 17325, 9192, 79669, 62907, 88119, 54810, 91124, 6162]
ping ['pingping', 'pingin', 'pingan', 'pinggang', 'pingpingna', 'pingsan', 'pingpin', 'pinggul', 'pinginggris', 'sak']

8025 [46829, 37101, 7093, 44248, 20246, 61998, 58025, 4880, 32113, 73669]
bos ['gaur', 'bih', 'boso', 'bosa', 'bas', 'boss', 'bod', 'blas', 'bosanski', 'bato']

8068 [18397, 109037, 81006, 43507, 91398, 9412, 39855, 10222, 47910, 24006]
dluwang ['mbuwang', 'dlujur', 'krudung', 'diguwang', 'kluwarga', 'polong', 'dhayung', 'lumpang', 'liwung', 'kranjang']

8069 [62116, 10226, 14329, 52595, 11149, 98036, 11150, 56019, 56795, 27879]
blabak ['gerobak', 'blarak', 'lobak', 'blanja', 'blak', 'tebak', 'blakan', 'lembak', 'belalang', 'lebak']

8074 [23237, 2035, 3182, 102679, 12825, 24194, 99217, 78265, 8346, 2592]
awak ['awakna', 'awake', 'awan', 'awakke', 'awang', 'awakmu', 'awahan', 'awakku', 'awet', 'awas']

8074 [23237, 2035, 3182, 102679, 12825, 24194, 99217, 78265, 8346, 2592]
awak ['awakna', 'awake', 'awan', 'awakke', 'awang', 'awakmu', 'awahan', 'awakku', 'awet', 'awas']

8076 [17788, 19192, 21563, 71528, 9413, 73898, 18659, 10317, 45266, 1756]
lambe ['lambene', 'lamba', 'lawe', 'ubenge', 'pange', 'lambunge', 'lambung', 'awe', 'wande', 'bende']

8079 [18464, 18066, 44031, 26829, 20551, 6610, 43670, 27720, 6280, 34281]
lengen ['lengan', 'lengene', 'pilin', 'cincin', 'tenun', 'dalan', 'linen', 'tendon', 'pesen', 'lilin']

8079 [18464, 18066, 44031, 26829, 20551, 6610, 43670, 27720, 6280, 34281]
lengen ['lengan', 'lengene', 'pilin', 'cincin', 'tenun', 'dalan', 'linen', 'tendon', 'pesen', 'lilin']

8123 [41510, 8988, 43643, 45779, 77422, 111447, 45547, 95632, 9148, 65621]
racun ['racunan', 'racune', 'racunna', 'racikan', 'bihun', 'prun', 'limun', 'harpun', 'rakun', 'katun']

8123 [41510, 8988, 43643, 45779, 77422, 111447, 45547, 95632, 9148, 65621]
racun ['racunan', 'racune', 'racunna', 'racikan', 'bihun', 'prun', 'limun', 'harpun', 'rakun', 'katun']

8198 [91484, 85558, 11932, 6063, 20467, 38949, 97474, 28348, 8496, 111117]
rangkep ['rangkap', 'rangkepan', 'jangkep', 'rangka', 'rangkah', 'rangsang', 'ranggah', 'rangking', 'lengkep', 'tangkep']

8251 [2052, 83393, 31610, 86178, 82522, 29000, 7435, 82716, 83467, 35361]
farmasi ['farmakologi', 'farmakologis', 'koperasi', 'instrumentasi', 'fabrikasi', 'farma', 'vegetasi', 'kosmetika', 'farmakognosi', 'literasi']

8268 [71623, 9414, 21634, 82898, 56926, 10983, 73826, 92540, 91226, 35739]
godhong ['godhongan', 'godhonge', 'godong', 'endhong', 'godhongipun', 'kanthong', 'godhog', 'genthong', 'godogan', 'dhondhong']

8268 [71623, 9414, 21634, 82898, 56926, 10983, 73826, 92540, 91226, 35739]
godhong ['godhongan', 'godhonge', 'godong', 'endhong', 'godhongipun', 'kanthong', 'godhog', 'genthong', 'godogan', 'dhondhong']

8274 [88899, 68594, 6700, 18992, 98413, 91282, 14753, 15065, 102257, 43757]
kas ['kase', 'kasasi', 'kasta', 'kasa', 'kasting', 'kasal', 'kasi', 'kasekten', 'kastor', 'kasab']

8357 [37836, 45854, 39704, 7552, 8537, 5221, 14433, 9081, 8541, 29483]
angin ['angine', 'angina', 'winds', 'hujan', 'gelombang', 'wind', 'erosi', 'tornado', 'listrik', 'anginake']

8424 [9423, 35685, 64935, 82389, 7252, 18542, 93450, 28650, 83136, 2303]
wiji ['wijine', 'wijen', 'ruji', 'wijian', 'wewiji', 'suji', 'wijil', 'beji', 'baji', 'panji']

8483 [48311, 10058, 70205, 37813, 32557, 107180, 13638, 49228, 2760, 9043]
kandhang ['kandhung', 'kandhange', 'kandhane', 'kandhel', 'kandung', 'kandhangipun', 'sandhang', 'bidhang', 'kadhang', 'padhang']

8537 [9146, 48221, 41025, 71892, 9139, 8525, 19865, 47212, 8357, 20121]
gelombang ['spektrum', 'waves', 'gelombangna', 'gelombange', 'sinar', 'cahaya', 'signals', 'impuls', 'angin', 'frequencies']

8537 [9146, 48221, 41025, 71892, 9139, 8525, 19865, 47212, 8357, 20121]
gelombang ['spektrum', 'waves', 'gelombangna', 'gelombange', 'sinar', 'cahaya', 'signals', 'impuls', 'angin', 'frequencies']

8560 [74306, 45161, 105425, 60625, 44163, 21538, 2809, 42997, 52714, 42100]
rai ['raihan', 'raih', 'raita', 'rau', 'gori', 'gur', 'giri', 'rami', 'rei', 'risi']

8894 [96582, 44129, 19164, 79258, 11443, 5325, 20837, 9169, 33350, 78532]
ingon ['engon', 'ingone', 'weton', 'ingonan', 'babon', 'alon', 'pangon', 'panon', 'inguan', 'inong']

8894 [96582, 44129, 19164, 79258, 11443, 5325, 20837, 9169, 33350, 78532]
ingon ['engon', 'ingone', 'weton', 'ingonan', 'babon', 'alon', 'pangon', 'panon', 'inguan', 'inong']

8935 [7492, 19766, 66515, 19354, 99401, 24700, 30019, 5699, 64878, 71017]
got ['get', 'getting', 'gotta', 'gets', 'gotcha', 'wanted', 'going', 'want', 'wanna', 'didn']

8935 [7492, 19766, 66515, 19354, 99401, 24700, 30019, 5699, 64878, 71017]
got ['get', 'getting', 'gotta', 'gets', 'gotcha', 'wanted', 'going', 'want', 'wanna', 'didn']

8941 [2545, 15832, 974, 74936, 48290, 24380, 21176, 1061, 18776, 2037]
puluhan ['puluh', 'jutaan', 'ratusan', 'belasan', 'ribuan', 'yutaan', 'ratus', 'rebuan', 'yutan', 'limang']

9092 [17806, 17104, 19244, 45261, 58374, 6939, 109262, 97759, 1765, 9831]
kuping ['kupinge', 'keping', 'guling', 'wahing', 'giling', 'kupu', 'keding', 'siling', 'suling', 'laring']

9116 [11495, 14097, 5260, 24730, 26886, 2896, 25560, 85127, 24755, 8088]
penyakit ['disease', 'karusakan', 'diseases', 'illness', 'tumor', 'virus', 'symptoms', 'penyakitipun', 'disorders', 'infeksi']

9120 [18286, 23682, 1799, 37452, 10197, 9446, 85740, 35804, 25754, 80711]
pakar ['pacar', 'pakarang', 'pakaryan', 'pakarya', 'pakarti', 'pakan', 'pambabar', 'gurubesar', 'pendekar', 'kokar']

9164 [6910, 44298, 10233, 32718, 14049, 43520, 30549, 8014, 50480, 56331]
irung ['irunge', 'irungna', 'irus', 'irungipun', 'surung', 'sirung', 'sarung', 'gulung', 'iru', 'tiung']

9248 [35670, 12565, 18023, 17144, 91202, 73497, 13510, 112093, 7250, 40410]
coklat ['cokelat', 'soklat', 'cokot', 'bulat', 'coklatan', 'kekuningan', 'lembut', 'cokelek', 'semu', 'pekat']

9249 [71047, 41300, 97259, 97189, 29951, 18542, 46792, 1693, 54182, 6144]
salju ['saljuan', 'tuju', 'soju', 'saldo', 'tinju', 'suji', 'kiju', 'baju', 'borju', 'nuju']

9250 [12047, 41087, 56293, 12700, 45126, 5205, 11657, 1561, 46402, 61627]
kapas ['napas', 'ampas', 'kapasan', 'kapang', 'kapak', 'kipas', 'upas', 'beas', 'kras', 'kapa']

9489 [33814, 59985, 16576, 16633, 49505, 2709, 2461, 11722, 38064, 38583]
studi ['penelitian', 'studine', 'kajian', 'studie', 'studina', 'study', 'sarjana', 'tesis', 'studhi', 'etudes']

9543 [17783, 39937, 96739, 58449, 95716, 30195, 101433, 21565, 58593, 19467]
bisul ['bisu', 'ateul', 'gateul', 'macul', 'ketul', 'tutul', 'bistik', 'mandul', 'bisik', 'mentul']

9623 [7724, 65161, 18018, 92468, 74069, 27438, 72848, 42087, 77729, 78778]
panuntun ['panuwun', 'penuntun', 'panunjuk', 'penuntut', 'panunjang', 'panyusun', 'panuntut', 'panuhun', 'pandukung', 'panunjukan']

9680 [68108, 27445, 53942, 79732, 20285, 79994, 17153, 8855, 46016, 56668]
nyawang ['ngawang', 'nyabak', 'nyabut', 'nyalukan', 'nyangga', 'nyewa', 'nyawisaken', 'nyawa', 'nyaangan', 'nyangkem']

9824 [9931, 82898, 20383, 44676, 42360, 21642, 16215, 39308, 16590, 4694]
endhas ['endhog', 'endhong', 'endhase', 'endhut', 'ndhas', 'endog', 'endhah', 'endhang', 'endha', 'endhi']

9824 [9931, 82898, 20383, 44676, 42360, 21642, 16215, 39308, 16590, 4694]
endhas ['endhog', 'endhong', 'endhase', 'endhut', 'ndhas', 'endog', 'endhah', 'endhang', 'endha', 'endhi']

9904 [37873, 82066, 77224, 26878, 94364, 72391, 75120, 53827, 13555, 66487]
geni ['genine', 'genitri', 'genin', 'gen', 'proteine', 'patri', 'genie', 'kendi', 'legi', 'maten']

10055 [27541, 71585, 19479, 11685, 1782, 88092, 10738, 19458, 40922, 9714]
sungu ['sungut', 'sungune', 'gulu', 'rungu', 'sangu', 'sudu', 'awu', 'ungu', 'lemu', 'bolu']

10098 [28251, 3792, 82531, 45546, 44922, 102884, 106597, 14892, 43798, 13474]
untu ['unta', 'untung', 'untai', 'untir', 'kutu', 'unti', 'untan', 'untune', 'kertu', 'mantu']

10323 [16697, 74603, 48364, 91543, 23690, 66174, 7953, 34577, 6491, 2761]
bandha ['bendha', 'bandhing', 'bandhane', 'bandhe', 'gadha', 'tendha', 'godha', 'rodha', 'randha', 'bedha']

10433 [5269, 6835, 3133, 6815, 103656, 1401, 20057, 7225, 52799, 54378]
wedi ['lagi', 'tenan', 'mampu', 'metu', 'sagen', 'perlu', 'niti', 'tega', 'denen', 'berusaha']

10433 [5269, 6835, 3133, 6815, 103656, 1401, 20057, 7225, 52799, 54378]
wedi ['lagi', 'tenan', 'mampu', 'metu', 'sagen', 'perlu', 'niti', 'tega', 'denen', 'berusaha']

10588 [90025, 10357, 71765, 9990, 83660, 25049, 47137, 8486, 56699, 9619]
rega ['rego', 'jaga', 'gena', 'beya', 'regas', 'wisa', 'serba', 'guna', 'tempa', 'trima']

10599 [66232, 9827, 43011, 5013, 42429, 94849, 3337, 872, 85672, 7219]
panggon ['panggona', 'panggone', 'panggen', 'panggung', 'nggon', 'panganggon', 'panganggo', 'panggonan', 'anggon', 'panganggone']

10738 [44156, 5400, 23558, 72326, 6877, 92633, 44253, 41774, 10055, 1737]
awu ['apu', 'ambu', 'awi', 'panu', 'asu', 'awune', 'awur', 'sapu', 'sungu', 'adu']

10738 [44156, 5400, 23558, 72326, 6877, 92633, 44253, 41774, 10055, 1737]
awu ['apu', 'ambu', 'awi', 'panu', 'asu', 'awune', 'awur', 'sapu', 'sungu', 'adu']

10835 [66959, 29074, 94020, 48864, 84555, 8813, 59242, 59911, 27235, 82286]
tim ['timnas', 'klub', 'timipun', 'timnya', 'timna', 'team', 'skuad', 'skuat', 'teams', 'timbalan']

10998 [10968, 68186, 58833, 5834, 24909, 77764, 25443, 40747, 28190, 37059]
pasar ['pasarean', 'pasarturi', 'pasaraya', 'pasaran', 'pasaratan', 'pasare', 'pasareyan', 'pasaribu', 'bursa', 'bazar']

11320 [1434, 2901, 103418, 3496, 1826, 1451, 5532, 90144, 999, 21212]
produk ['produksi', 'products', 'produkipun', 'barang', 'diproduksi', 'bahan', 'komponen', 'produke', 'hasil', 'produkna']

11531 [14539, 59937, 48983, 88501, 38177, 79541, 11609, 29692, 106091, 1918]
kuliah ['kuliyah', 'kuliahe', 'kuliahipun', 'kuliahna', 'kuliyahe', 'perkuliahan', 'matakuliah', 'ujian', 'sinahu', 'sinau']

11531 [14539, 59937, 48983, 88501, 38177, 79541, 11609, 29692, 106091, 1918]
kuliah ['kuliyah', 'kuliahe', 'kuliahipun', 'kuliahna', 'kuliyahe', 'perkuliahan', 'matakuliah', 'ujian', 'sinahu', 'sinau']

11533 [3386, 23054, 5734, 232, 85025, 30284, 54617, 47970, 5821, 10406]
urusan ['rumusan', 'putusan', 'utusan', 'urutan', 'urunan', 'urusane', 'kahususan', 'kekhususan', 'urut', 'urun']

11671 [47201, 54612, 35825, 49393, 13257, 33005, 21142, 32813, 65545, 739]
asosiasi ['agensi', 'konsorsium', 'konfederasi', 'afiliasi', 'federasi', 'kongregasi', 'asuransi', 'aliansi', 'korporasi', 'konvensi']

12013 [8138, 111734, 49862, 28284, 28422, 108848, 43456, 12597, 104942, 23139]
griya ['kriya', 'grija', 'driya', 'griyanipun', 'griyane', 'gril', 'kupiya', 'driji', 'resiya', 'nyiya']

12013 [8138, 111734, 49862, 28284, 28422, 108848, 43456, 12597, 104942, 23139]
griya ['kriya', 'grija', 'driya', 'griyanipun', 'griyane', 'gril', 'kupiya', 'driji', 'resiya', 'nyiya']

12013 [8138, 111734, 49862, 28284, 28422, 108848, 43456, 12597, 104942, 23139]
griya ['kriya', 'grija', 'driya', 'griyanipun', 'griyane', 'gril', 'kupiya', 'driji', 'resiya', 'nyiya']

12023 [65764, 66076, 87173, 38461, 87319, 87172, 6854, 91916, 17627, 74173]
spesialis ['spesial', 'spesialisasi', 'spesialiasi', 'spesialisasine', 'terspesialisasi', 'subspesialisasi', 'spesifik', 'spesipik', 'spesifikasi', 'propesional']

12101 [23972, 7424, 6877, 32945, 18255, 6844, 41774, 11343, 77879, 88092]
susu ['sagu', 'jamu', 'asu', 'susuh', 'susuna', 'madu', 'sapu', 'sushi', 'misu', 'sudu']

12468 [56741, 19655, 17778, 19223, 8976, 15094, 35470, 21419, 69902, 29473]
bolongan ['bolonganipun', 'bolong', 'bolongane', 'talingan', 'kurungan', 'tegangan', 'galengan', 'saringan', 'lengkungan', 'cadangan']

12579 [63892, 34889, 13323, 3629, 16243, 75459, 75549, 52271, 58960, 60321]
santa ['sainte', 'sant', 'san', 'saint', 'santo', 'sankt', 'santarem', 'sveti', 'santamaria', 'nuestra']

12666 [22900, 93763, 108143, 24564, 38818, 10351, 91878, 8601, 43445, 5995]
